_id,מפתח לפוליגון תכנית,מספר תוכנית,שם תוכנית,שלב תכנוני,יזם תכנון,סמל יישוב,יישוב,תאריך קיום תנאי סף,תאריך פרסום להפקדה ברשומות,תאריך פרסום לאישור ברשומות,קישור לאתר רשות מקרקעי ישראל,קישור לאתר מנהל תכנון,יחד פוטנציאל לשיווק
638,2227101,ג/6029,גאולים,תוקף,"רמ""י",7700,עפולה,-,23/10/1988,14/07/1994,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2000087,,9
639,2227401,ג/במ/206,שכ' צפון מערבית,תוקף,"רמ""י",7700,עפולה,-,08/06/1995,08/02/1996,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2000577,,284
640,2227601,ג/13308,מולדת-הרחבה קהילתית,תוקף,לא נרשם,9908,מ.א. הגלבוע,-,29/02/2004,06/07/2004,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050775,,28
641,2228101,ג/13844,אדירים-הרחבה,תוקף,"רמ""י",9908,מ.א. הגלבוע,09/03/2003,05/08/2010,30/04/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2010372,,120
642,2228201,ג/20279,אומן מרכז+גדיש-הרחבה,תוקף,"רמ""י",9908,מ.א. הגלבוע,15/04/2012,27/08/2012,27/02/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2010207,,361
643,2228301,ג/12682,איילת השחר - הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,01/04/2004,15/03/2005,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004965,,192
644,2228401,ג/14758,אלומות-הרחבה,תוקף,לא נרשם,9906,מ.א. עמק הירדן,-,27/03/2006,22/03/2007,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007022,,74
645,2228501,ג/13314,אלרום-הרחבה,תוקף,לא נרשם,9971,מ.א. גולן,-,02/02/2004,15/03/2005,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004964,,98
646,2228701,ג/16357,אפק-הרחבה,תוקף,לא נרשם,9904,מ.א. מטה אשר,-,24/04/2012,16/09/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2051365,,96
647,2229001,ג/9951,בית השיטה - הרחבה,תוקף,לא נרשם,9908,מ.א. הגלבוע,-,12/11/2001,11/04/2002,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004579,,141
648,2229301,ג/12839,בית קשת-הרחבה,תוקף,לא נרשם,9903,מ.א. גליל תחתון,-,05/11/2002,06/11/2003,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050695,,111
649,2229401,ג/10034,בית רימון-הרחבה,תוקף,רשות מקומית,9903,מ.א. גליל תחתון,-,28/04/1999,11/04/2000,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004079,,62
650,2230101,ג/16973,גבת-הרחבה,תוקף,לא נרשם,9909,מ.א. יזרעאל,-,08/01/2009,24/03/2010,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008663,,152
651,2230201,ג/15744,גדות-הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,08/11/2007,04/09/2008,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007823,,138
652,2230401,ג/11667,גדעונה-הרחבה,תוקף,"רמ""י",9908,מ.א. הגלבוע,-,17/01/2005,07/07/2005,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004909,,1
653,2230501,ג/13564,גונן-הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,05/01/2006,28/09/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006702,,75
654,2230701,ג/16385,צורית - הרחבה,תוקף,"רמ""י",9956,מ.א. משגב,-,06/07/2009,16/09/2010,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008873,,1
655,2231401,ג/13846,דבורה-הרחבה,תוקף,"רמ""י",9908,מ.א. הגלבוע,10/03/2003,05/08/2010,22/08/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2051363,,113
656,2231601,ג/10531,דישון-הרחבה,תוקף,לא נרשם,9955,מ.א. מבואות חרמון,-,03/08/2000,12/07/2001,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004063,,2
657,2231701,ג/17903,דליה -הרחבה,תוקף,לא נרשם,9913,מ.א. מגידו,-,11/02/2014,04/08/2015,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2013048,,140
658,2231801,ג/13536,דפנה-הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,28/08/2006,08/11/2007,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007340,,154
659,2231901,ג/14457,הגושרים-הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,05/02/2006,13/03/2007,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006967,,3
660,2232201,ג/12339,חולתה-הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,03/03/2005,27/09/2005,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006088,,225
661,2232301,ג/11813,חוקוק-הרחבה,תוקף,לא נרשם,9906,מ.א. עמק הירדן,-,04/02/2002,21/03/2002,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004580,,64
662,2232401,ג/13059,חמדיה-הרחבה,תוקף,לא נרשם,9907,מ.א. עמק המעיינות,-,03/03/2005,25/01/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006228,,180
663,2232501,ג/13225,חניתה-הרחבה,תוקף,לא נרשם,9904,מ.א. מטה אשר,-,01/08/2004,05/01/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006119,,47
664,2232801,ג/13122,מחניים-הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,04/09/2003,01/08/2004,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050746,,103
665,2233001,ג/17788,מלאה-הרחבה,תוקף,"רמ""י",9908,מ.א. הגלבוע,21/08/2008,16/12/2010,07/11/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2051360,,122
666,2233101,ג/12625,מנות-הרחבה,תוקף,לא נרשם,9952,מ.א. מעלה יוסף,-,06/04/2003,04/09/2003,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050024,,38
667,2233201,ג/12728,מנרה-הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,27/05/2003,23/05/2004,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050673,,71
668,2233501,ג/10685,יפעת-הרחבה,תוקף,לא נרשם,9909,מ.א. יזרעאל,-,27/10/1998,23/10/2000,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2003822,,10
669,2233701,ג/13646,יראון-הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,24/07/2005,06/03/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006303,,119
670,2234501,ג/13845,מרכז חבר-הרחבה,תוקף,"רמ""י",9908,מ.א. הגלבוע,-,05/08/2010,30/04/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2010366,,47
671,2234701,ג/12887,משגב עם-הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,31/07/2003,11/05/2004,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050702,,52
672,2234901,ג/20993,נוב-הרחבה,תוקף,"רמ""י",9971,מ.א. גולן,26/01/2014,28/08/2014,05/05/2015,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2013360,,65
673,2235101,ג/11285,ניר יפה-הרחבה,תוקף,לא נרשם,9908,מ.א. הגלבוע,-,18/04/2000,19/09/2000,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2003739,,1
674,2235501,ג/14061,עצמון-הרחבה,תוקף,"רמ""י",9956,מ.א. משגב,-,24/04/2006,29/03/2007,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007030,,87
675,2235801,ג/13348,פוריה כפר עבודה - מתחם B,תוקף,"רמ""י",9906,מ.א. עמק הירדן,-,11/05/2004,09/08/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006670,,3
676,2236001,ג/12368,פוריה נוה עובד- הרחבה,תוקף,משרד הבינוי והשיכון,1105,פורייה-נווה עובד,-,20/11/2006,05/02/2008,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007512,,57
677,2236201,ג/17403,רקפת- הרחבה,תוקף,"רמ""י",9956,מ.א. משגב,-,11/08/2009,29/08/2010,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008836,,27
678,2236301,ג/12500,רשפים-הרחבה,תוקף,לא נרשם,9907,מ.א. עמק המעיינות,-,22/04/2004,29/03/2007,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007033,,155
679,2236401,ג/11093,שבי ציון-הרחבה,תוקף,"רמ""י",9904,מ.א. מטה אשר,-,21/05/2002,13/02/2003,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004823,,7
680,2236701,ג/18138,שער הגולן - הרחבה,תוקף,לא נרשם,9906,מ.א. עמק הירדן,-,01/12/2011,31/01/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2010248,,107
681,2237001,ג/14601,אשבל-הרחבה,תוקף,"רמ""י",9956,מ.א. משגב,-,13/09/2005,19/06/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006538,,118
682,2237301,ג/9894,מגורים,תוקף,"רמ""י",7500,סחנין,-,10/12/1998,22/11/1999,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2003468,,8
683,2237501,ג/16918,רומת-הייב-שינוי ל-ג/3113,תוקף,"רמ""י",997,רומת הייב,07/03/2007,14/09/2009,10/08/2011,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2009388,,11
684,2237601,ג/11542,שיבלי-מגורים,תוקף,"רמ""י",913,שבלי-אום ג'נם,-,21/08/2000,01/03/2001,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2003910,,6
685,2237701,ג/16629,שפרעם-שינוי ל ג/10664,תוקף,"רמ""י",8800,שפרעם,-,20/02/2008,03/06/2009,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008222,,66
686,2237901,ג/287,מבנה משטרה צבאית,תוקף,רשות מקומית,6700,טבריה,-,25/07/1965,31/07/1991,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2005142,,283
687,2238001,ג/9466,סמדר,תוקף,רשות מקומית,46,יבנאל,-,14/12/1997,02/03/1998,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2002171,,11
688,2238301,ג/8260,הסדרת מרכז הישוב,תוקף,משרד הבינוי והשיכון,43,מטולה,-,17/02/1994,22/03/1996,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2000807,,33
689,2238901,ג/7973,יתרות,תוקף,רשות מקומית,1292,ג'דידה מכר,-,21/06/1998,20/12/2001,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050297,,304
690,2239001,ג/7247,"יתרות 
יתרות",תוקף,משרד הבינוי והשיכון,490,דיר אל-אסד,-,13/09/1992,13/09/2001,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2005152,,4
691,2239101,ג/11158,יתרות,תוקף,רשות מקומית,505,כאוכב אל הג'ה,-,02/02/2004,29/03/2005,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2005008,,167
692,2239601,ג/7215,חלקה 19,תוקף,רשות מקומית,511,עילוט,-,29/08/1991,09/05/1996,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050272,,108
693,2240102,ג/1933,יתרות בכפר,תוקף,רשות מקומית,538,שעב,-,-,01/07/1982,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2000321,,129
694,2240201,ג/10567,חלקות בתחומי העיר,תוקף,רשות מקומית,8800,שפרעם,-,22/06/1999,19/09/2002,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004687,,478
695,2240301,ג/6956,טמרה  (עכו ),תוקף,רשות מקומית,8900,טמרה,-,28/02/1991,23/07/1995,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2000652,,43
696,2240501,ג/9655,יאנוח-ג'ת חיימש,תוקף,משרד הבינוי והשיכון,1295,יאנוח-ג'ת,-,19/09/2000,13/09/2001,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004265,,19
697,2240601,ג/10098,חיימש,תוקף,משרד הבינוי והשיכון,1295,יאנוח-ג'ת,-,14/03/2000,12/07/2001,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050381,,30
698,2241301,ג/5278,יתרות,תוקף,משרד הבינוי והשיכון,993,חמאם,-,14/07/1989,20/02/1992,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2000609,,94
699,2241901,ג/12815,תכנית מתאר מפורטת,תוקף,משרד הבינוי והשיכון,962,טובא זנגריה,-,13/03/2007,21/07/2008,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007737,,1065
700,2242201,ג/8617,ערב עראמשה,תוקף,משרד הבינוי והשיכון,1246,עראמשה,-,27/04/1995,09/05/1996,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2001982,,30
701,2242401,ג/13649,אלוני הבשן-הרחבה,תוקף,לא נרשם,9971,מ.א. גולן,-,30/05/2006,05/03/2009,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008134,,104
702,2242501,ג/14283,אפיק-הרחבה,תוקף,לא נרשם,9971,מ.א. גולן,-,03/05/2005,27/02/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006258,,73
703,2242601,ג/14984,בית אלפא-הרחבה,תוקף,לא נרשם,9908,מ.א. הגלבוע,-,25/06/2006,30/04/2007,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007083,,9
704,2242701,ג/16023,בלפוריה-הרחבה,תוקף,לא נרשם,9909,מ.א. יזרעאל,-,23/06/2008,07/03/2010,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008633,,15
705,2242801,ג/16375,בית העמק-הרחבה,תוקף,לא נרשם,9904,מ.א. מטה אשר,-,14/06/2007,17/12/2008,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007539,,206
706,2242901,ג/15041,דובב-הרחבה,תוקף,לא נרשם,9902,מ.א. מרום גליל,-,11/09/2007,17/03/2011,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2009221,,90
707,2243001,ג/15037,טירת צבי-הרחבה,תוקף,לא נרשם,9907,מ.א. עמק המעיינות,-,20/12/2005,30/05/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006470,,134
708,2243401,ג/12746,נוה זיו - הרחבה,תוקף,"רמ""י",9904,מ.א. מטה אשר,-,25/06/2006,21/07/2008,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007752,,114
709,2243601,ג/13038,צבעון -הרחבה,הפקדה,"רמ""י",9901,מ.א. גליל עליון,-,27/06/2004,-,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2011425,,46
710,2243801,ג/8588,כפר כנא,תוקף,"רמ""י",509,כפר כנא,-,02/03/1997,01/08/1999,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050319,,99
711,2244001,ג/14554,מרכז שווקים,תוקף,משרד הבינוי והשיכון,2034,חצור הגלילית,-,13/09/2005,23/10/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006860,,95
712,2244301,ג/5835,יתרות,תוקף,"רמ""י",913,שבלי-אום ג'נם,-,30/11/1987,10/09/1989,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050251,,792
713,2244401,ג/18226,שכונה מזרחית,תוקף,"רמ""י",8800,שפרעם,25/05/2009,21/10/2010,17/01/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2010259,,44
714,2244501,ג/17484,אודם,תוקף,לא נרשם,9971,מ.א. גולן,-,21/06/2010,10/04/2011,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2009238,,103
715,2244901,ג/4359,בוסתן הגליל-הרחבה,תוקף,לא נרשם,9904,מ.א. מטה אשר,-,-,03/05/1984,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2001896,,9
716,2245001,ג/18306,בצת - הרחבה,תוקף,לא נרשם,9904,מ.א. מטה אשר,-,06/08/2012,07/10/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2051370,,170
717,2245101,ג/17222,בית הלל -הרחבה,תוקף,לא נרשם,9955,מ.א. מבואות חרמון,-,04/09/2008,06/07/2009,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008269,,4
718,2245201,ג/2289,ביריה- הרחבה,תוקף,"רמ""י",9902,מ.א. מרום גליל,-,-,15/01/1987,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2001655,,42
719,2245301,ג/במ/100,בני יהודה- הרחבה,תוקף,לא נרשם,9971,מ.א. גולן,-,30/01/1992,05/08/1993,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2000077,,4
720,2245401,ג/17049,בית שערים -הרחבה,תוקף,לא נרשם,9909,מ.א. יזרעאל,-,18/11/2008,03/06/2009,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008228,,36
721,2245601,ג/17115,גניגר - הרחבה,תוקף,לא נרשם,9909,מ.א. יזרעאל,-,22/07/2009,08/11/2010,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008924,,83
722,2245701,ג/14718,גבעת אלה - הרחבה,תוקף,"רמ""י",9909,מ.א. יזרעאל,-,08/11/2006,05/06/2007,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007112,,2
723,2245901,ג/15886,גשר - הרחבה,תוקף,לא נרשם,9907,מ.א. עמק המעיינות,-,02/04/2008,29/06/2009,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008274,,244
724,2246001,ג/8094,גבעת אבני - הרחבה,תוקף,לא נרשם,9903,מ.א. גליל תחתון,-,14/07/1996,09/06/1999,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050306,,65
725,2246301,ג/16464,הסוללים - הרחבה ורה-תכנון,תוקף,"רמ""י",9909,מ.א. יזרעאל,-,08/11/2007,04/12/2008,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007957,,77
726,2246501,ג/16390,הר חלוץ,תוקף,משרד הבינוי והשיכון,9956,מ.א. משגב,-,26/06/2008,12/05/2009,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008172,,159
727,2246601,ג/17560,חפציבה- הרחבה,תוקף,לא נרשם,9908,מ.א. הגלבוע,-,05/02/2009,03/09/2009,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008386,,23
728,2246701,ג/13556,חוסן- הרחבה,תוקף,לא נרשם,9952,מ.א. מעלה יוסף,-,30/11/2004,08/06/2005,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2005914,,34
729,2246901,ג/15713,יפתח - הרחבה ורה תכנון,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,22/03/2007,05/02/2009,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008038,,12
730,2247001,ג/17703,קבוץ כנרת,תוקף,לא נרשם,9906,מ.א. עמק הירדן,-,07/03/2010,21/07/2011,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2009376,,148
731,2247101,ג/14148,כחל - הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,03/05/2005,12/12/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006038,,8
732,2247301,ג/13035,כפר יהושע-מרכז הכפר,תוקף,לא נרשם,9909,מ.א. יזרעאל,-,18/03/2003,11/05/2004,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2050727,,1
733,2247401,ג/17938,כפר יהושע- הרחבה ורה תכנון,תוקף,לא נרשם,9909,מ.א. יזרעאל,-,14/06/2011,17/01/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2051361,,2
734,2247501,ג/במ/75,כפר זיתים-הרחבה,תוקף,"רמ""י",9903,מ.א. גליל תחתון,-,30/01/1992,06/02/1994,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2002414,,60
735,2247601,ג/12342,כפר יחזקאל- הרחבה,תוקף,לא נרשם,9908,מ.א. הגלבוע,-,27/09/2005,20/08/2007,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007196,,153
736,2247801,ג/19128,מלכיה - הרחבה ורה תכנון,תוקף,"רמ""י",9901,מ.א. גליל עליון,-,18/06/2014,10/05/2015,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2013218,,105
737,2247901,ג/11304,מרחביה-הרחבה,תוקף,"רמ""י",9909,מ.א. יזרעאל,-,11/04/2000,23/11/2000,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2003872,,86
738,2248001,ג/16374,מזרע - הרחבה,תוקף,לא נרשם,9909,מ.א. יזרעאל,-,05/06/2008,24/09/2009,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2008422,,181
739,2248101,ג/17585,מסילות - הרחבה,תוקף,לא נרשם,9907,מ.א. עמק המעיינות,-,22/12/2011,12/03/2013,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2010281,,140
740,2248601,ג/13136,עין דור - הרחבה,תוקף,"רמ""י",9909,מ.א. יזרעאל,-,27/03/2006,28/08/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006700,,103
741,2248701,ג/19207,עמיר- הרחבה,תוקף,לא נרשם,9901,מ.א. גליל עליון,-,24/04/2014,08/09/2014,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2013163,,231
742,2248801,גע/מק/109,קדרים - הרחבה,תוקף,"רמ""י",9901,מ.א. גליל עליון,-,31/10/2005,09/01/2006,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2006133,,162
743,2248901,ג/16694,רמת השופט - הרחבה,תוקף,לא נרשם,9913,מ.א. מגידו,-,22/05/2008,26/09/2011,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2009500,,170
744,2249401,ג/3882,זרזיר,תוקף,"רמ""י",975,זרזיר,-,-,03/03/1983,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2001071,,23
745,2249601,ג/12369,שכונה מזרחית (נחל צלמון),תוקף,"רמ""י",1245,סלמה,-,03/10/2002,16/06/2003,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2004720,,79
746,2249801,ג/16941,שכ' מגורים חדשה,תוקף,"רמ""י",511,עילוט,25/04/2007,03/03/2009,15/04/2015,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2011707,,6
747,2249901,קצ/מק/1/12485,רובע 10- מתחם צפון מערבי,תוקף,רשות מקומית,4100,קצרין,-,26/11/2006,09/05/2007,http://apps.land.gov.il/IturTabot2/taba2.aspx?tochnitId=2007038,,69
